KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,MATURITY_NOT_IRATE,DATA_TYPE_MIR,AMOUNT_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2008-10,5.21,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2008-11,5.27,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2008-12,5.34,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2009-01,5.2,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2009-02,4.97,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2009-03,4.78,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2009-04,4.59,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2009-05,4.4,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2009-06,4.3,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2009-07,4.19,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2009-08,4.15,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2009-09,4.13,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2009-10,4.07,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2009-11,3.99,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2009-12,3.91,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2010-01,3.89,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2010-02,3.87,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2010-03,3.82,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2010-04,3.74,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2010-05,3.7,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2010-06,3.66,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2010-07,3.62,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2010-08,3.55,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2010-09,3.53,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2010-10,3.46,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2010-11,3.44,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2010-12,3.42,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2011-01,3.46,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2011-02,3.54,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2011-03,3.64,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2011-04,3.7,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2011-05,3.8,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2011-06,3.86,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2011-07,3.89,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2011-08,3.95,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2011-09,3.93,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2011-10,3.93,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2011-11,3.95,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2011-12,3.94,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2012-01,3.98,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2012-02,4.02,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2012-03,4.03,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2012-04,3.95,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2012-05,3.91,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2012-06,3.83,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2012-07,3.74,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.FR.B.A2C.AM.R.A.2250.EUR.N,M,FR,B,A2C,AM,R,A,2250,EUR,N,2012-08,3.67,A,F,,,P1M,,A,,,,,,,,,,4,,FR2,Cost of borrowing for households for house purchase ,"France, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total calculated by weighting the volumes with a moving average (defined for cost of borrowing purposes), New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
